INS_log_size,DEL_log_size
1.342422681,1.301029996
1.633468456,1.462397998
1.397940009,2.045322979
1.462397998,1.380211242
1.755874856,1.662757832
1.531478917,1.491361694
1.491361694,1.361727836
1.477121255,1.380211242
1.322219295,1.602059991
2.06069784,1.462397998
1.612783857,1.462397998
1.380211242,1.431363764
1.763427994,1.462397998
1.681241237,1.505149978
1.612783857,1.462397998
1.301029996,1.380211242
2.960946196,1.698970004
2.640481437,1.568201724
2.619093331,1.477121255
1.301029996,1.698970004
1.462397998,1.301029996
1.477121255,2.227886705
1.447158031,1.643452676
1.380211242,1.653212514
1.447158031,1.361727836
1.491361694,1.556302501
1.380211242,1.322219295
1.301029996,1.397940009
1.716003344,1.301029996
1.62324929,1.505149978
1.414973348,1.462397998
1.447158031,1.832508913
1.431363764,1.77815125
2.146128036,1.880813592
1.477121255,1.414973348
1.342422681,1.84509804
1.322219295,1.51851394
1.544068044,1.380211242
3.706205542,1.505149978
1.826074803,1.462397998
1.491361694,1.447158031
1.431363764,1.491361694
1.681241237,1.322219295
1.301029996,1.959041392
1.69019608,1.903089987
1.380211242,1.342422681
2.940018155,1.462397998
1.602059991,1.857332496
1.380211242,1.579783597
1.414973348,1.51851394
1.342422681,1.342422681
1.447158031,1.633468456
1.612783857,1.886490725
1.477121255,1.886490725
1.361727836,1.716003344
1.477121255,1.491361694
1.397940009,1.505149978
2.639486489,1.414973348
1.763427994,1.51851394
1.770852012,1.301029996
1.62324929,1.322219295
1.380211242,2
1.342422681,1.556302501
1.826074803,1.301029996
1.69019608,1.662757832
1.361727836,1.579783597
1.579783597,2.089905111
2.399673721,1.903089987
1.301029996,1.380211242
1.380211242,1.322219295
1.672097858,1.568201724
1.414973348,1.397940009
1.51851394,2.436162647
1.505149978,1.681241237
3.782257574,1.447158031
1.380211242,1.397940009
1.698970004,1.322219295
1.477121255,1.342422681
1.462397998,2.947433722
1.531478917,1.568201724
1.342422681,1.62324929
1.568201724,1.633468456
1.477121255,1.568201724
1.505149978,1.361727836
1.857332496,1.361727836
1.380211242,1.643452676
1.322219295,1.698970004
1.698970004,1.380211242
1.342422681,2.029383778
1.612783857,1.591064607
1.397940009,1.447158031
1.322219295,2.334453751
2.049218023,1.556302501
1.431363764,1.857332496
1.72427587,1.832508913
1.431363764,1.716003344
2.440909082,1.51851394
1.322219295,1.602059991
1.380211242,1.397940009
1.491361694,1.361727836
1.633468456,1.342422681
1.462397998,2.326335861
1.662757832,1.954242509
1.662757832,1.301029996
1.301029996,1.301029996
1.380211242,1.414973348
1.662757832,1.477121255
1.397940009,1.447158031
1.301029996,1.380211242
1.491361694,1.556302501
1.431363764,1.380211242
1.301029996,1.380211242
1.322219295,1.681241237
1.812913357,1.301029996
2.049218023,1.414973348
1.342422681,1.447158031
1.748188027,1.301029996
1.397940009,2.301029996
1.544068044,1.301029996
1.361727836,1.531478917
1.653212514,1.477121255
1.397940009,1.462397998
1.414973348,1.431363764
1.414973348,1.380211242
1.361727836,1.342422681
1.770852012,1.431363764
1.86923172,1.380211242
1.477121255,1.698970004
1.531478917,1.785329835
1.72427587,1.505149978
1.568201724,1.653212514
1.301029996,2.146128036
1.672097858,1.301029996
1.698970004,2.294466226
1.397940009,1.556302501
1.477121255,1.79239169
2.276461804,1.342422681
1.740362689,1.79239169
1.342422681,1.301029996
1.491361694,1.301029996
1.491361694,1.462397998
1.716003344,1.342422681
1.447158031,1.322219295
1.477121255,1.322219295
1.698970004,1.380211242
1.892094603,2.021189299
1.431363764,1.342422681
1.380211242,1.322219295
1.672097858,1.698970004
1.301029996,1.755874856
1.447158031,1.880813592
1.462397998,1.380211242
1.380211242,1.380211242
1.799340549,1.380211242
1.380211242,1.491361694
1.929418926,1.591064607
1.301029996,1.707570176
1.342422681,1.322219295
1.397940009,1.301029996
1.51851394,1.491361694
2.301029996,1.322219295
1.361727836,1.361727836
1.322219295,1.531478917
1.414973348,1.322219295
1.380211242,1.342422681
1.447158031,1.431363764
1.342422681,2.064457989
1.477121255,1.322219295
1.322219295,1.301029996
1.447158031,1.301029996
1.763427994,1.397940009
1.397940009,1.380211242
2.017033339,1.681241237
1.301029996,1.643452676
1.544068044,1.397940009
1.447158031,1.447158031
3.4448252,1.380211242
1.301029996,1.397940009
1.414973348,1.414973348
1.322219295,1.342422681
2.5774918,1.361727836
1.681241237,1.908485019
1.414973348,1.322219295
1.301029996,1.361727836
1.763427994,1.79239169
1.662757832,1.447158031
1.579783597,2.075546961
1.342422681,1.380211242
1.301029996,1.322219295
3.651665604,1.301029996
1.531478917,1.491361694
1.342422681,1.361727836
1.505149978,1.633468456
1.477121255,1.397940009
1.301029996,1.707570176
1.380211242,1.397940009
1.342422681,1.447158031
2.482873584,1.380211242
1.79239169,2.008600172
1.322219295,1.462397998
1.662757832,1.397940009
1.301029996,1.579783597
1.491361694,1.819543936
1.342422681,1.431363764
1.602059991,1.342422681
1.544068044,1.556302501
1.447158031,1.544068044
1.556302501,1.414973348
1.397940009,1.301029996
1.973127854,1.397940009
1.301029996,2.041392685
1.397940009,1.447158031
1.431363764,1.397940009
1.380211242,1.322219295
1.544068044,1.662757832
1.301029996,1.799340549
2.071882007,1.447158031
1.505149978,1.414973348
2.045322979,1.342422681
1.301029996,1.477121255
1.301029996,1.380211242
2.075546961,1.414973348
1.505149978,1.462397998
1.505149978,1.414973348
1.556302501,1.397940009
1.397940009,1.431363764
2,1.477121255
1.491361694,1.505149978
1.477121255,1.477121255
1.342422681,1.544068044
1.602059991,1.799340549
2.465382851,1.819543936
1.591064607,2.053078443
1.544068044,1.322219295
1.342422681,1.431363764
1.380211242,1.447158031
1.602059991,1.322219295
1.447158031,1.51851394
1.397940009,1.462397998
1.301029996,1.342422681
3.045714059,1.73239376
2.053078443,1.361727836
1.301029996,1.322219295
2.685741739,1.431363764
1.380211242,1.361727836
1.322219295,1.462397998
1.431363764,1.462397998
2.64738297,1.301029996
2.11058971,1.301029996
1.982271233,1.491361694
1.397940009,1.397940009
1.556302501,1.342422681
1.414973348,1.301029996
1.748188027,1.301029996
2.51054501,1.447158031
1.380211242,1.361727836
1.51851394,1.380211242
1.380211242,1.477121255
1.505149978,1.380211242
1.380211242,1.431363764
1.322219295,2.315970345
1.361727836,1.505149978
1.929418926,1.397940009
2.190331698,1.361727836
2.416640507,1.397940009
3.724357804,1.707570176
1.544068044,1.361727836
1.908485019,1.431363764
2.416640507,1.301029996
1.342422681,1.51851394
1.491361694,1.491361694
1.86332286,1.462397998
1.672097858,1.322219295
1.397940009,1.568201724
2.90579588,1.556302501
1.342422681,1.556302501
1.397940009,1.414973348
1.579783597,1.322219295
1.602059991,1.579783597
1.491361694,1.579783597
1.301029996,1.959041392
1.301029996,1.342422681
1.380211242,1.301029996
1.301029996,1.477121255
1.361727836,1.322219295
2.276461804,1.544068044
1.462397998,1.431363764
1.301029996,1.62324929
1.643452676,1.380211242
2.123851641,2.008600172
2.004321374,1.531478917
1.301029996,1.397940009
1.591064607,1.301029996
1.477121255,1.414973348
1.431363764,1.322219295
1.301029996,1.361727836
1.602059991,1.763427994
1.342422681,1.397940009
1.301029996,1.544068044
1.544068044,1.414973348
1.698970004,1.342422681
1.301029996,1.380211242
1.544068044,1.477121255
1.301029996,1.361727836
2.309630167,1.491361694
1.544068044,1.908485019
1.977723605,1.301029996
1.69019608,1.698970004
1.301029996,1.414973348
1.681241237,1.397940009
1.477121255,1.301029996
1.491361694,1.322219295
1.301029996,1.892094603
3.096214585,1.380211242
2.829946696,1.462397998
1.342422681,1.322219295
1.301029996,1.491361694
1.414973348,1.431363764
2.136720567,1.591064607
1.812913357,1.908485019
1.322219295,1.322219295
1.322219295,1.342422681
1.342422681,1.447158031
1.301029996,1.568201724
1.431363764,1.342422681
1.477121255,1.770852012
