1,2,Ill250.alt_alnScore_mean,Ill250.alt_alnScore_std,Ill250.alt_count,Ill250.alt_insertSize_mean,Ill250.alt_insertSize_std,Ill250.alt_reason_alignmentScore,Ill250.alt_reason_insertSizeScore,Ill250.alt_reason_orientation,Ill250.amb_alnScore_mean,Ill250.amb_alnScore_std,Ill250.amb_count,Ill250.amb_insertSize_mean,Ill250.amb_insertSize_std,Ill250.amb_reason_alignmentScore_alignmentScore,Ill250.amb_reason_alignmentScore_orientation,Ill250.amb_reason_flanking,Ill250.amb_reason_insertSizeScore_alignmentScore,Ill250.amb_reason_multimapping,Ill250.amb_reason_orientation_alignmentScore,Ill250.amb_reason_orientation_orientation,Ill250.amb_reason_same_scores,Ill250.ref_alnScore_mean,Ill250.ref_alnScore_std,Ill250.ref_count,Ill250.ref_insertSize_mean,Ill250.ref_insertSize_std,Ill250.ref_reason_alignmentScore,Ill250.ref_reason_orientation,Ill300x.alt_alnScore_mean,Ill300x.alt_alnScore_std,Ill300x.alt_count,Ill300x.alt_insertSize_mean,Ill300x.alt_insertSize_std,Ill300x.alt_reason_alignmentScore,Ill300x.alt_reason_insertSizeScore,Ill300x.alt_reason_orientation,Ill300x.amb_alnScore_mean,Ill300x.amb_alnScore_std,Ill300x.amb_count,Ill300x.amb_insertSize_mean,Ill300x.amb_insertSize_std,Ill300x.amb_reason_alignmentScore_alignmentScore,Ill300x.amb_reason_alignmentScore_orientation,Ill300x.amb_reason_flanking,Ill300x.amb_reason_insertSizeScore_alignmentScore,Ill300x.amb_reason_insertSizeScore_insertSizeScore,Ill300x.amb_reason_multimapping,Ill300x.amb_reason_orientation_alignmentScore,Ill300x.amb_reason_orientation_orientation,Ill300x.amb_reason_same_scores,Ill300x.ref_alnScore_mean,Ill300x.ref_alnScore_std,Ill300x.ref_count,Ill300x.ref_insertSize_mean,Ill300x.ref_insertSize_std,Ill300x.ref_reason_alignmentScore,Ill300x.ref_reason_insertSizeScore,Ill300x.ref_reason_orientation,IllMP.alt_alnScore_mean,IllMP.alt_alnScore_std,IllMP.alt_count,IllMP.alt_insertSize_mean,IllMP.alt_insertSize_std,IllMP.alt_reason_alignmentScore,IllMP.alt_reason_insertSizeScore,IllMP.alt_reason_orientation,IllMP.amb_alnScore_mean,IllMP.amb_alnScore_std,IllMP.amb_count,IllMP.amb_insertSize_mean,IllMP.amb_insertSize_std,IllMP.amb_reason_alignmentScore_alignmentScore,IllMP.amb_reason_alignmentScore_orientation,IllMP.amb_reason_flanking,IllMP.amb_reason_insertSizeScore_insertSizeScore,IllMP.amb_reason_multimapping,IllMP.amb_reason_orientation_alignmentScore,IllMP.amb_reason_orientation_orientation,IllMP.amb_reason_same_scores,IllMP.ref_alnScore_mean,IllMP.ref_alnScore_std,IllMP.ref_count,IllMP.ref_insertSize_mean,IllMP.ref_insertSize_std,IllMP.ref_reason_alignmentScore,IllMP.ref_reason_insertSizeScore,IllMP.ref_reason_orientation,TenX.HP1_alt_alnScore_mean,TenX.HP1_alt_alnScore_std,TenX.HP1_alt_count,TenX.HP1_alt_insertSize_mean,TenX.HP1_alt_insertSize_std,TenX.HP1_alt_reason_alignmentScore,TenX.HP1_alt_reason_insertSizeScore,TenX.HP1_alt_reason_orientation,TenX.HP1_amb_alnScore_mean,TenX.HP1_amb_alnScore_std,TenX.HP1_amb_count,TenX.HP1_amb_insertSize_mean,TenX.HP1_amb_insertSize_std,TenX.HP1_amb_reason_alignmentScore_alignmentScore,TenX.HP1_amb_reason_alignmentScore_orientation,TenX.HP1_amb_reason_flanking,TenX.HP1_amb_reason_insertSizeScore_alignmentScore,TenX.HP1_amb_reason_multimapping,TenX.HP1_amb_reason_orientation_alignmentScore,TenX.HP1_amb_reason_orientation_orientation,TenX.HP1_amb_reason_same_scores,TenX.HP1_ref_alnScore_mean,TenX.HP1_ref_alnScore_std,TenX.HP1_ref_count,TenX.HP1_ref_insertSize_mean,TenX.HP1_ref_insertSize_std,TenX.HP1_ref_reason_alignmentScore,TenX.HP1_ref_reason_orientation,TenX.HP2_alt_alnScore_mean,TenX.HP2_alt_alnScore_std,TenX.HP2_alt_count,TenX.HP2_alt_insertSize_mean,TenX.HP2_alt_insertSize_std,TenX.HP2_alt_reason_alignmentScore,TenX.HP2_alt_reason_insertSizeScore,TenX.HP2_alt_reason_orientation,TenX.HP2_amb_alnScore_mean,TenX.HP2_amb_alnScore_std,TenX.HP2_amb_count,TenX.HP2_amb_insertSize_mean,TenX.HP2_amb_insertSize_std,TenX.HP2_amb_reason_alignmentScore_alignmentScore,TenX.HP2_amb_reason_alignmentScore_orientation,TenX.HP2_amb_reason_flanking,TenX.HP2_amb_reason_insertSizeScore_alignmentScore,TenX.HP2_amb_reason_multimapping,TenX.HP2_amb_reason_orientation_alignmentScore,TenX.HP2_amb_reason_orientation_orientation,TenX.HP2_amb_reason_same_scores,TenX.HP2_ref_alnScore_mean,TenX.HP2_ref_alnScore_std,TenX.HP2_ref_count,TenX.HP2_ref_insertSize_mean,TenX.HP2_ref_insertSize_std,TenX.HP2_ref_reason_alignmentScore,TenX.HP2_ref_reason_orientation,pacbio.alt_alnScore_mean,pacbio.alt_alnScore_std,pacbio.alt_count,pacbio.alt_insertSize_mean,pacbio.alt_insertSize_std,pacbio.alt_reason_alignmentScore,pacbio.amb_alnScore_mean,pacbio.amb_alnScore_std,pacbio.amb_count,pacbio.amb_insertSize_mean,pacbio.amb_insertSize_std,pacbio.amb_reason_alignmentScore_alignmentScore,pacbio.amb_reason_flanking,pacbio.amb_reason_multimapping,pacbio.amb_reason_same_scores,pacbio.ref_alnScore_mean,pacbio.ref_alnScore_std,pacbio.ref_count,pacbio.ref_insertSize_mean,pacbio.ref_insertSize_std,pacbio.ref_reason_alignmentScore,refN_cnt,refN_pct,segdup_cnt,segdup_pct,tandemrep_cnt,tandemrep_pct
0,1,954.4,30.38815559,5,375.2,77.70817203,5,0,0,903.75,139.2578805,172,427.0639535,217.2351943,42,0,118,0,4,0,8,0,970.6190476,31.11113136,42,458.1190476,90.17475161,42,0,561.8928571,14.51191453,28,562.5,100.3613116,28,0,0,528.4229676,95.84273679,1759,593.4115975,310.3527912,345,0,1072,0,0,178,0,3,161,571.9448819,26.29176305,254,605.8503937,138.3690762,254,0,0,370.3333333,67.94278639,3,6595,1223.694679,3,0,0,354.1738241,92.24966374,1467,6284.38514,3208.824033,289,0,568,0,236,0,40,334,426.6666667,62.63119564,9,6611.111111,1017.608902,9,0,0,524,11,2,388.5,89.5,2,0,0,499.5285714,70.00055539,70,340.0285714,130.0575665,21,0,42,0,1,0,2,4,498,0,1,425,0,1,0,0,0,0,0,0,0,0,0,497.8679245,88.52204453,53,362.6792453,179.4879271,15,0,35,0,1,0,2,0,537.8181818,22.41273251,11,402.0909091,92.79249043,11,0,10149,0,1,8678,0,1,10333.92141,6486.179147,369,7772.758808,4847.293887,172,181,4,12,17312.87719,6120.282043,57,11014.75439,3966.868407,57,0,0,0,0,0,0
0,1,927.6,31.79056464,10,398.6,105.2218608,10,0,0,856.7607656,110.7773326,209,413.8947368,189.3129568,48,0,56,0,99,0,6,0,920.4,36.34336253,10,436,130.4929117,10,0,572.5762712,8.401378801,59,652.559322,243.1528271,56,3,0,539.6279412,82.53987333,2040,609.9794118,275.0836763,198,0,741,0,0,957,0,4,140,578.0862069,9.266708084,58,586.8103448,139.1486995,58,0,0,491,0,3,7260.666667,1012.105835,3,0,0,360.4442457,94.74935091,1677,6995.451401,3587.114044,305,0,645,0,362,1,34,330,445,65.10248331,6,5810.333333,1871.219893,6,0,0,522.8333333,13.95727608,6,351.5,158.9368323,6,0,0,487.5542169,66.53964359,83,366.4698795,189.0437788,9,0,31,0,42,0,0,1,539,5,2,357.5,44.5,2,0,0,0,0,0,0,0,0,0,499.137931,65.36426181,87,336.3793103,162.2490806,10,0,37,0,37,0,3,0,543.1428571,10.02038738,7,393,103.3731106,7,0,19510.26316,7290.613041,19,12394.21053,4798.665457,19,9980.689295,6473.000648,383,7379.530026,4655.275708,187,187,1,8,15596.75,5595.501362,20,10010,3619.393789,20,0,0,1,1,0,0
0.1,0.9,0,0,0,0,0,0,0,0,850.4572864,133.1883351,199,423.4924623,132.0256892,55,0,90,0,50,0,3,1,923.7222222,40.74419598,18,440.1666667,76.54428638,18,0,540,0,1,1199,0,0,1,0,489.1092366,89.17035173,2371,632.0143399,321.3370209,402,0,791,0,0,1149,1,4,24,550.5882353,17.97402971,17,512.4117647,181.7817239,16,0,1,0,0,0,0,0,0,0,0,359.3079027,94.60841242,3290,5856.714286,3706.164545,547,0,846,0,1514,0,57,326,430.6666667,63.39996495,12,4840.833333,2112.293021,12,0,0,0,0,0,0,0,0,0,0,476.8659794,93.86507413,97,351.1443299,169.8844355,13,0,40,0,34,0,9,1,536.3846154,21.5532916,13,324.4615385,38.19709088,13,0,0,0,0,0,0,0,0,0,463.4022989,93.62341536,87,363.862069,189.8657222,11,0,21,0,46,0,7,2,540.7142857,16.79042487,7,372.2857143,74.62614304,7,0,18414.66667,3704.441688,3,11820.66667,1856.786172,3,10519.32218,6259.689194,568,7969.679577,4565.130229,274,274,5,15,12555.5,5679.037212,10,8662.5,3710.964868,10,0,0,1,1,0,0
0,1,936.6666667,16.11072796,3,412,111.725855,3,0,0,889.9034091,136.5273316,176,412.75,164.6353236,64,0,103,0,1,0,7,1,948.6410256,31.8839942,39,457.5384615,90.09847779,39,0,568,17.7087549,5,1094.6,280.0261416,1,4,0,532.9696093,92.00964495,2073,674.0438977,320.2509606,363,0,1220,0,0,192,0,2,296,574.5699482,19.56566011,386,593.2564767,149.9704428,386,0,0,325,0,1,6022,0,1,0,0,359.921781,97.92942347,1662,6690.958484,3574.167754,316,0,657,0,343,0,35,311,414.2222222,71.69964788,9,6611.333333,965.2605866,9,0,0,0,0,0,0,0,0,0,0,499.1969697,75.00590274,66,325.3787879,160.5520557,16,0,42,0,6,0,0,2,534.7894737,14.94050992,19,324.5789474,72.21628027,19,0,0,0,0,0,0,0,0,0,502.5247525,70.77402248,101,333.1089109,113.3646444,26,0,66,0,3,0,4,2,518.9090909,19.95200854,11,365,59.64592495,11,0,17992.25,7990.511992,28,11466.07143,5194.443253,28,10199.29064,6458.253523,406,7257.051724,4405.491219,186,214,0,6,15135.61538,5582.517071,13,9420.692308,3469.119737,13,0,0,0,0,0,0
0.4,0.6,898.8461538,37.78857408,13,452.5384615,59.1199763,13,0,0,870.4946237,131.9733293,186,424.9193548,157.6147438,54,0,115,0,8,0,6,3,888,31.86691074,8,525.125,152.5700147,8,0,568.7857143,11.57076718,56,714.9642857,209.4147426,52,4,0,520.8272273,86.76447322,2402,683.7273106,349.3528753,409,0,1314,0,0,396,0,5,278,541.48,16.86919085,25,705.48,145.4780038,25,0,0,434,57,2,8147,494,2,0,0,349.5550547,96.55271088,1553,6905.772698,3577.779069,256,0,630,0,359,0,33,275,335.2,39.0404918,5,6270,540.2995465,5,0,0,0,0,0,0,0,0,0,0,493.81,58.41792448,200,336.08,127.9171357,40,0,132,0,27,0,1,0,0,0,0,0,0,0,0,526,0,1,274,0,1,0,0,509.08,62.4932551,150,351.9866667,167.9512225,26,0,114,0,4,0,4,2,490,7,2,313,61,2,0,16127.3617,6755.25938,47,10011.29787,4079.09531,47,10473.17268,6679.849395,388,7521.231959,4874.471572,165,213,0,10,17696.5,4696.5,2,11379,2577,2,0,0,0,0,0,0
0,1,942.5,39.50632861,4,421.25,20.58367071,4,0,0,870.3894737,134.8776283,190,381.9894737,82.6683284,72,0,109,0,6,0,2,1,0,0,0,0,0,0,0,556.5396825,17.85552726,63,522.4126984,152.3641872,63,0,0,526.5156177,85.21507611,2145,630.6041958,344.0700401,455,0,1338,0,0,270,0,7,75,549.2151899,14.5303444,79,537.5189873,162.1798393,79,0,0,394,42.62237284,3,5209.666667,512.308067,3,0,0,359.4409769,94.3311575,1474,6698.002714,3580.296392,255,0,609,0,291,0,43,276,391.1428571,61.34545872,7,6805.571429,1295.091046,7,0,0,523.7142857,18.78231908,7,295.1428571,85.2516084,7,0,0,459.0145455,76.31827952,275,303.9418182,127.9131107,93,0,110,0,58,0,11,3,520,7.483314774,3,446,143.5896932,3,0,521,5.477225575,4,320,48.86716689,4,0,0,452.0233918,84.15642308,342,291.9853801,114.0458116,132,0,124,0,67,1,18,0,501.0833333,20.68194999,12,342,86.52745229,12,0,0,0,0,0,0,0,11194.15174,6843.162962,402,8070.925373,4791.855312,158,233,1,10,17504.2381,6324.09928,21,11098.09524,4075.672342,21,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,817.9617486,128.7914978,183,481.3661202,344.1073227,73,0,41,0,64,0,5,0,932.375,38.55387194,24,389.2083333,74.95219541,24,0,558.8333333,18.80043481,126,698.7936508,171.1825498,0,126,0,524.6117462,73.26919865,2537,633.3397714,365.7216855,508,0,1062,0,0,962,0,5,0,565.7725322,20.96788308,233,680.0686695,267.7773954,217,0,16,0,0,0,0,0,0,0,0,355.040493,93.16650564,1704,6826.857981,3511.369893,282,0,647,0,439,0,37,299,435.9722222,62.58304976,36,6608.583333,1048.812751,36,0,0,0,0,0,0,0,0,0,0,488.8347458,69.22943172,236,340.3050847,155.668379,39,0,76,0,113,1,7,0,523.8,19.11648503,25,351.72,190.5034425,19,6,518.5,15.51612065,4,624.25,82.49356035,0,4,0,469.2083333,66.00356419,72,436.8194444,345.8605341,17,0,23,0,30,0,2,0,512,26.62329807,5,441.8,368.4483139,5,0,17975.07143,5075.144931,14,11229.78571,2829.140232,14,9135.786301,6178.264635,365,6871.032877,4807.107606,159,199,1,6,15871.38889,6752.934441,18,10066.05556,4137.450872,18,0,0,1,1,0,0
0,1,927.1,16.9967644,10,498.8,99.28323121,10,0,0,883.3125,136.4207121,96,402,159.5021552,36,0,52,0,0,0,5,3,930.3043478,27.92915694,23,447.5652174,111.8713648,23,0,560.6615385,17.42701433,65,557.6461538,140.7966816,64,1,0,505.3091962,99.09779462,1381,680.8044895,484.9012674,419,0,673,0,0,123,0,1,165,574.4226804,17.59324791,97,527.6185567,148.8494322,97,0,0,385.625,70.42360666,8,7027.375,893.6482722,8,0,0,359.1593928,94.81464935,1581,6889.922201,3603.146498,313,0,642,0,263,0,32,331,440.5714286,60.77207334,14,6231.214286,1278.928356,14,0,0,527.8333333,20.8759564,12,402.8333333,98.69720811,12,0,0,465.3174603,102.1013075,126,354.7460317,225.7011276,43,0,61,0,4,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.824,64.49670553,125,359.392,202.9850791,41,0,73,0,2,0,4,5,529.45,24.14430575,20,364.5,83.05149005,20,0,14915.84615,7342.350974,13,9449.846154,4316.208323,13,10366.63395,6299.569196,377,7540.122016,4874.623638,160,209,1,7,14229.3,7792.906256,20,8866.15,4742.546186,20,0,0,0,0,0,0
0.7,0.3,929,0,1,632,0,1,0,0,847.25,149.2755422,12,334.25,73.84795754,1,0,7,0,1,0,3,0,0,0,0,0,0,0,0,555.8333333,10.90489187,18,868.0555556,248.6055493,15,3,0,505.5375,74.88506923,160,662.5875,346.258635,66,0,77,0,0,3,0,0,14,572,0,1,818,0,1,0,0,0,0,0,0,0,0,0,0,351.5777778,87.76572069,45,6338.866667,1931.142743,7,0,13,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.375,68.50536019,16,288.25,117.0574111,4,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9607.615385,4380.072945,13,8657.076923,4605.07739,8,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0.5,0.5,933.2962963,29.25850913,27,435.7777778,87.23205889,27,0,0,858.3197279,133.0508054,147,428.9455782,207.3549582,67,0,71,0,4,0,5,0,928.75,26.84562348,4,432,121.3074606,4,0,574.8461538,13.11837322,104,591.375,182.4956368,100,4,0,533.4130301,87.77129317,1627,700.5113706,455.029305,361,0,941,0,0,72,0,1,252,576.3088235,16.50334846,68,591.4117647,156.3836003,68,0,0,490,2,2,6047.5,156.5,2,0,0,366.92875,92.96556445,1600,6491.675625,3253.05915,305,0,634,0,227,0,38,396,465.3333333,33.71778298,3,5303.666667,1204.507184,3,0,0,537.2,16.90443729,5,341.2,133.4457193,5,0,0,487.7010309,83.71960627,97,354.5979381,138.5959536,33,0,53,0,4,0,3,4,509,26.54555832,3,483,89.99259229,3,0,540,7.375635566,5,373.8,149.3216662,5,0,0,499.7738095,86.53726849,84,378.5595238,259.4562699,20,0,57,0,3,0,2,2,546,0,1,360,0,1,0,16265.54545,6340.017728,33,10198.33333,3883.004192,33,10571.38085,6327.808349,449,7688.120267,4429.040483,184,256,2,7,18515,0,1,11591,0,1,0,0,0,0,0,0
0,1,930.5,19.30673458,4,450,70.95421059,4,0,0,884.6317992,124.3935851,239,424.5774059,185.160931,53,0,107,0,70,1,7,1,950.56,41.30576715,25,457.88,172.8981943,25,0,575.3384615,11.53359898,65,718.0923077,127.7096133,0,65,0,527.6076439,92.7776467,2067,542.7077891,191.0886611,534,0,1058,0,0,470,0,4,1,580.2200957,11.12109844,418,694.1674641,177.0608137,413,0,5,421.2631094,48.47752492,4.308069694,7164.208694,652.2029066,4.308069694,0,0,362.343483,94.70023915,1645.695673,6955.854243,3574.970871,291.4292831,0,689.3523491,0,302.1165005,0,52.61960816,310.1779322,421.2237139,64.96818039,11.54422705,5963.857855,1614.863473,11.54422705,0,0,526.0909322,21.62030295,8.66794319,337.6261857,70.32762889,8.66794319,0,0,481.2856303,78.439469,225.0812249,328.1675467,166.2627713,61.61633187,0,82.93065283,0,58.68570174,0,17.88643404,3.962104459,366.4264028,7.015208853,4.958346044,254.3042013,46.67354611,4.958346044,0,512.7806761,8.539467174,5.300432366,305.0497604,55.66180436,5.300432366,0,0,474.2266778,82.14921475,526.9248985,333.9812164,167.9521024,128.8209064,0,114.9090783,0,235.2933044,1.064395571,35.82330529,11.01390849,528.4310355,14.61191125,37.7488806,365.0475562,56.08372751,37.7488806,0,16156.33333,9428.382959,6,11584.66667,6476.52918,6,9491.340909,6034.835686,352,7121.863636,4209.154207,161,187,1,3,16916.27273,3950.576738,11,10765.90909,3526.018008,11,0,0,1,1,0,0
0.6,0.4,957.1052632,17.69298028,19,420.4736842,69.1553312,19,0,0,852.1917808,138.897583,73,441.0273973,183.4410041,32,0,33,0,5,0,3,0,0,0,0,0,0,0,0,578.0722892,10.51766515,83,568.6746988,167.7175701,82,1,0,533.7372263,83.67098645,959,662.1324296,331.9580865,190,0,557,0,0,100,0,3,109,584.4285714,5.233331167,7,638.8571429,107.1786607,7,0,0,421.6666667,49.45929864,3,7565.666667,1600.671803,3,0,0,369.8290283,89.51611916,813,6969.639606,3449.812128,136,0,321,0,128,0,14,214,336,0,1,6220,0,1,0,0,528.7050949,16.19976344,10.30106398,326.1796035,89.90311464,10.30106398,0,0,503.7532375,68.77609538,107.7819988,341.0780995,122.6155651,21.01222198,0,74.81234296,0,3.319124395,0,3.331346816,5.30696268,351.4704118,15.18245785,2.006141543,280.4781403,72.16298163,2.006141543,0,538.452377,12.73068576,14.29522605,341.2120185,76.53504206,14.29522605,0,0,504.952529,70.92051027,105.8560624,370.1547853,167.2234381,21.96418275,0,72.56028999,0,3.012100862,0,3.994222819,4.325265959,0,0,0,0,0,0,0,15595,8308.934113,23,9643,5017.027147,23,10478.16667,7100.823496,216,7560.662037,5161.653747,82,126,1,7,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0.5,951.6111111,11.56690148,18,461.5,63.46236855,18,0,0,914,143.9277746,93,428.2580645,217.1873926,17,0,68,0,4,0,3,1,973,3,2,305,7,2,0,562.7261905,4.332466554,84,627.7142857,162.3944765,84,0,0,538.3275261,91.64897076,1148,627.565331,344.5433807,203,0,727,0,0,77,0,4,137,570.35,2.743628984,20,642.05,138.8554914,20,0,0,463.3333333,12.25651754,3,5349,2463.578292,3,0,0,353.6202219,96.38133922,811,6849.585697,3521.182287,155,0,313,0,151,0,18,174,482,0,1,8812,0,1,0,0,529.4847345,15.51733568,10.73871597,352.9488045,103.9140544,10.73871597,0,0,508.9058151,71.3685399,143.3390114,332.3128028,135.9022246,31.25088908,0,97.15629976,0,3.752092631,0,6.25803475,4.921695183,528.1560075,9.774325529,3.855657977,369.2263728,62.19256581,3.855657977,0,530.4604749,16.96844561,12.30569043,328.3085665,74.8951093,12.30569043,0,0,510.011833,70.23793201,141.2493521,326.3931143,112.1803738,30.16746163,0,96.84586853,0,2.61963538,0,5.613138468,6.003248056,538.0418961,10.71811114,2.723200726,408.72075,96.11412288,2.723200726,0,19999.91667,6648.124002,24,12399.95833,4143.082834,24,11280.80882,6502.367621,204,7649.063725,4038.497686,64,133,0,7,13180,2592,2,8259.5,1188.5,2,0,0,0,0,0,0
0.5,0.5,949.25,21.60295119,20,447.55,61.10767137,20,0,0,867.1216216,155.1105057,74,364.6486486,97.76674287,24,0,42,0,5,0,3,0,973,1,2,390,53,2,0,549.53125,12.59708393,64,616.625,161.6411438,63,1,0,548.6313466,69.12302171,906,595.2880795,221.3863,90,0,545,0,0,147,0,2,122,563.4117647,16.52114091,17,643.4705882,128.9779359,17,0,0,451,15.74801575,3,6999,720.4642022,3,0,0,362.685654,86.8056314,948,6671.742616,3225.741649,155,0,361,0,341,0,29,62,376.6666667,41.8993503,3,5762,1242.276405,3,0,0,524.0605008,20.92632683,8.118180415,357.0144492,108.5327431,8.118180415,0,0,485.3045651,75.77823249,208.8247423,323.6067461,120.1881532,55.68261873,0,77.07530845,0,62.18553802,0,9.994477258,3.886799821,521.5682035,14.39148966,2.477446259,420.8462584,91.07533268,2.477446259,0,533.1199589,9.497495956,7.84833213,313.3579367,97.12074851,7.84833213,0,0,475.1116459,84.2879056,296.3418669,350.657084,209.1367145,61.60095776,0.296153228,82.2164738,0,134.7881865,0,11.47690335,5.963192326,521.0972485,10.28127147,3.595626459,341.91976,59.45006715,3.595626459,0,12385.4,5422.80911,5,8071.8,3513.443007,5,11504.42927,6598.253512,205,7989.517073,4219.197221,93,111,0,1,17127,82,2,12106,49,2,0,0,0,0,0,0
0.5,0.5,949.25,21.60295119,20,447.55,61.10767137,20,0,0,867.1216216,155.1105057,74,364.6486486,97.76674287,24,0,42,0,5,0,3,0,973,1,2,390,53,2,0,549.53125,12.59708393,64,616.625,161.6411438,63,1,0,548.6313466,69.12302171,906,595.2880795,221.3863,90,0,545,0,0,147,0,2,122,563.4117647,16.52114091,17,643.4705882,128.9779359,17,0,0,451,15.74801575,3,6999,720.4642022,3,0,0,362.685654,86.8056314,948,6671.742616,3225.741649,155,0,361,0,341,0,29,62,376.6666667,41.8993503,3,5762,1242.276405,3,0,0,524.0605008,20.92632683,8.118180415,357.0144492,108.5327431,8.118180415,0,0,485.3045651,75.77823249,208.8247423,323.6067461,120.1881532,55.68261873,0,77.07530845,0,62.18553802,0,9.994477258,3.886799821,521.5682035,14.39148966,2.477446259,420.8462584,91.07533268,2.477446259,0,533.1199589,9.497495956,7.84833213,313.3579367,97.12074851,7.84833213,0,0,475.1116459,84.2879056,296.3418669,350.657084,209.1367145,61.60095776,0.296153228,82.2164738,0,134.7881865,0,11.47690335,5.963192326,521.0972485,10.28127147,3.595626459,341.91976,59.45006715,3.595626459,0,12385.4,5422.80911,5,8071.8,3513.443007,5,11504.42927,6598.253512,205,7989.517073,4219.197221,93,111,0,1,17127,82,2,12106,49,2,0,0,0,0,0,0
0.6,0.4,962.48,15.21083824,25,432.88,64.69764756,25,0,0,895.7471264,137.9147845,87,385.2758621,188.1495914,25,0,59,0,0,0,3,0,950.25,34.75899164,4,454.25,108.4812772,4,0,575.7647059,5.714063268,102,603.8137255,166.7961495,101,1,0,540.9948542,86.37111264,1166,626.9296741,309.2314662,169,0,714,0,0,80,0,3,200,581,4.300065818,53,617.3018868,106.3086615,53,0,0,406.2,71.48398422,10,6927.8,958.8443878,10,0,0,351.5837264,99.26293257,848,7058.589623,3610.389164,170,0,367,0,161,0,16,134,384.6666667,14.63633227,3,7930.666667,479.8293678,3,0,0,515.8480936,22.37464472,5.509040887,324.1243093,86.31302147,5.509040887,0,0,490.6329409,79.72553388,142.5168737,332.2757489,136.6616935,48.1447468,0,77.03813357,0,5.561375908,0,8.14729434,3.625323118,525.368366,16.16492075,4.360468339,409.4452786,73.09764849,4.360468339,0,528.6804681,11.45666669,3.687338213,313.4136058,45.29536804,3.687338213,0,0,474.7700435,92.39486175,108.9018358,365.1448289,197.1630681,37.38632756,0,54.86692121,0,7.571710015,0,5.946386813,3.130490234,531.6046866,16.93780119,4.341731993,349.6286593,110.6598677,4.341731993,0,16640.68,6130.645406,25,10171.84,3688.98943,25,9807.76699,6825.362947,206,7205.451456,4686.347934,91,108,0,7,18144,0,1,12115,0,1,0,0,0,0,0,0
0.7,0.3,973.2666667,16.43356998,30,459.5,83.05811219,30,0,0,910.3020833,103.6584053,96,483.0416667,261.7184364,15,0,60,0,17,0,4,0,986.6666667,6.599663291,3,371,71.22265557,3,0,581.5339806,4.938093524,103,607.3203884,181.736992,100,3,0,556.5731511,52.23504835,1244,734.3086817,420.3941187,199,0,743,0,0,156,0,5,141,589.1372549,5.53427682,51,603.7843137,180.7148457,51,0,0,472.6,16.84755175,5,6962.4,1192.787424,5,0,0,330.2819982,68.07251501,4344,5620.930018,4153.941628,422,0,294,0,3351,0,42,235,363.6,49.67735903,5,6626.2,587.7511038,5,0,0,531.1560396,14.02880263,13.70429193,357.7116951,103.4917988,13.03300793,0.671283997,0,508.5434409,69.37436671,111.8766041,331.3956205,133.4656133,26.36963425,0.671283997,79.50301471,0,1.000000062,0,3.001257566,1.331413468,546.7954916,5.803093562,4.336899627,363.5631758,96.27718043,4.336899627,0,541.1078003,12.39753454,13.37701583,370.9971424,76.05758103,11.36316384,2.013851992,0,502.349999,75.50731841,111.9314845,335.4192952,143.6169277,25.04793534,0,75.87545642,0,5.673890358,0,3.338430815,1.995771531,546.6446318,8.904082956,4.001348918,410.5541177,123.2067487,4.001348918,0,16101.5,4254.905625,16,10293.3125,2849.81615,16,9399.612245,6554.099305,147,7238.578231,5047.010893,44,85,12,6,0,0,0,0,0,0,0,0,1,1,0,0
0.6,0.4,934.8461538,35.73803437,13,428.3076923,77.92440579,13,0,0,853.1810345,142.4186155,116,711.0517241,505.1603167,22,0,51,0,37,0,6,0,0,0,0,0,0,0,0,560.4268293,20.64805577,82,726.9878049,267.7709931,38,44,0,494.7076229,84.22701373,1994,864.6203611,552.569987,465,0,610,0,0,910,0,4,5,0,0,0,0,0,0,0,0,424.3333333,89.37685507,3,5250,1264.31958,3,0,0,360.8125721,91.87055888,1734,6648.497116,3449.841724,297,0,543,0,435,0,41,418,0,0,0,0,0,0,0,0,511.6666667,9.809292646,3,699.3333333,320.018055,2,1,0,338.8172883,100.2397159,3968,315.843246,241.1652714,502,11,60,0,3066,0,329,0,0,0,0,0,0,0,0,514,16.58915308,5,494.6,261.5221597,4,1,0,357.0934758,100.4561062,2621,346.7703167,267.8136227,315,5,52,0,2016,0,233,0,0,0,0,0,0,0,0,17051.52174,4809.208132,23,11146.86957,3271.623747,23,9542.997326,6439.595629,374,7289.336898,4618.621758,176,193,3,2,20088,2019.488219,3,14386.66667,709.2504651,3,0,0,0,0,1,0.004049
